RegionID,last_months_since_2000,Zillow_Home_Value_Index_last,forecast_months_since_2000_h1,Zillow_Home_Value_Index_pred_t_plus_1,forecast_months_since_2000_h3,Zillow_Home_Value_Index_pred_t_plus_3,forecast_months_since_2000_h12,Zillow_Home_Value_Index_pred_t_plus_12
394627,305,233617.55109690104,306,230093.9138795852,308,230093.9138795852,317,230093.9138795852
394628,305,692135.4044082863,306,689371.8184505083,308,689371.8184505083,317,689371.8184505083
394629,305,384542.7933937656,306,385794.7081616742,308,385794.7081616742,317,385794.7081616742
394630,305,330617.241632403,306,335630.0079065439,308,335630.0079065439,317,335630.0079065439
394631,305,354712.2657511923,306,351591.9875431614,308,351591.9875431614,317,351591.9875431614
394632,305,197478.9911622149,306,194989.46411917228,308,194989.46411917228,317,194989.46411917228
394633,305,300839.76886679605,306,309318.18181296793,308,309318.18181296793,317,309318.18181296793
394634,305,207432.5893322389,306,206563.90061831992,308,206563.90061831992,317,206563.90061831992
394635,305,178295.7106239423,306,177853.7610384348,308,177853.7610384348,317,177853.7610384348
394637,305,263738.4672525422,306,256823.30660330545,308,256823.30660330545,317,256823.30660330545
394638,305,260571.6936847083,306,263756.1964380633,308,263756.1964380633,317,263756.1964380633
394639,305,429904.7899566946,306,420294.462101844,308,420294.462101844,317,420294.462101844
394640,305,349729.886033565,306,347467.21561428724,308,347467.21561428724,317,347467.21561428724
394641,305,396560.63288315054,306,402862.8591805018,308,402862.8591805018,317,402862.8591805018
394642,305,145115.0422591721,306,149121.62850970708,308,149121.62850970708,317,149121.62850970708
394643,305,113954.1679271142,306,132174.6032469516,308,132174.6032469516,317,132174.6032469516
394644,305,337098.66832883074,306,335737.5983723344,308,335737.5983723344,317,335737.5983723344
394645,305,508921.5922435453,306,510588.3783479736,308,510588.3783479736,317,510588.3783479736
394646,305,337581.59945348284,306,337859.63647831633,308,337859.63647831633,317,337859.63647831633
394647,305,249114.3359491556,306,250924.62481619578,308,250924.62481619578,317,250924.62481619578
394648,305,258366.61521701005,306,257260.28088389258,308,257260.28088389258,317,257260.28088389258
394649,305,248824.7150151633,306,242626.68104191846,308,242626.68104191846,317,242626.68104191846
394650,305,50336.00692577288,306,54760.53926737357,308,54760.53926737357,317,54760.53926737357
394651,305,244588.5172209158,306,244697.9603285644,308,244697.9603285644,317,244697.9603285644
394652,305,207987.3075179664,306,206296.05064903374,308,206296.05064903374,317,206296.05064903374
394653,305,310093.73135356355,306,313618.4646477185,308,313618.4646477185,317,313618.4646477185
394654,305,98409.81328515284,306,108400.19536848101,308,108400.19536848101,317,108400.19536848101
394655,305,168209.1759265947,306,169126.81684369518,308,169126.81684369518,317,169126.81684369518
394656,305,122606.81864985533,306,145324.9260024727,308,145324.9260024727,317,145324.9260024727
394658,305,218841.2731691436,306,218812.69116033512,308,218812.69116033512,317,218812.69116033512
394659,305,163104.49372286073,306,187429.59781934586,308,187429.59781934586,317,187429.59781934586
394660,305,318918.77274200635,306,316582.6277634861,308,316582.6277634861,317,316582.6277634861
394661,305,219347.6493467709,306,222683.76362657853,308,222683.76362657853,317,222683.76362657853
394662,305,358188.4749992175,306,355393.59780204063,308,355393.59780204063,317,355393.59780204063
394663,305,204527.81772620263,306,200702.37638101637,308,200702.37638101637,317,200702.37638101637
394666,305,301737.71106857574,306,301284.6424542197,308,301284.6424542197,317,301284.6424542197
394667,305,227754.7143992203,306,226345.31676981202,308,226345.31676981202,317,226345.31676981202
394668,305,341691.9182893767,306,343619.7930888746,308,343619.7930888746,317,343619.7930888746
394669,305,388981.6362064149,306,398924.9547406872,308,398924.9547406872,317,398924.9547406872
394670,305,216272.6454629317,306,216295.2462024729,308,216295.2462024729,317,216295.2462024729
394671,305,211505.22424384448,306,214508.49470288018,308,214508.49470288018,317,214508.49470288018
394673,305,239499.1206749979,306,238430.91627779155,308,238430.91627779155,317,238430.91627779155
394674,305,1142586.081920474,306,1135759.9829873424,308,1135759.9829873424,317,1135759.9829873424
394675,305,470987.9060410125,306,466690.09829029645,308,466690.09829029645,317,466690.09829029645
394676,305,52495.20053741671,306,52967.76390854534,308,52967.76390854534,317,52967.76390854534
394677,305,191143.7560062089,306,193938.20636221598,308,193938.20636221598,317,193938.20636221598
394678,305,176034.83400173462,306,171834.550723345,308,171834.550723345,317,171834.550723345
394679,305,263541.4093932653,306,263374.0181583842,308,263374.0181583842,317,263374.0181583842
394680,305,565167.6091764813,306,570400.2949161617,308,570400.2949161617,317,570400.2949161617
394681,305,521551.8738955737,306,521699.10393344617,308,521699.10393344617,317,521699.10393344617
394682,305,255751.5478670532,306,257616.55844546613,308,257616.55844546613,317,257616.55844546613
394683,305,193918.0413062696,306,198514.50148283102,308,198514.50148283102,317,198514.50148283102
394685,305,278334.2307301388,306,285211.56740568974,308,285211.56740568974,317,285211.56740568974
394687,305,693524.7081744758,306,700968.3418854597,308,700968.3418854597,317,700968.3418854597
394689,305,248853.40232068324,306,249967.89685694416,308,249967.89685694416,317,249967.89685694416
394690,305,190720.9704040968,306,210290.50567453413,308,210290.50567453413,317,210290.50567453413
394691,305,184309.06641619848,306,185634.82718074787,308,185634.82718074787,317,185634.82718074787
394692,305,313935.94886473456,306,322566.0671813707,308,322566.0671813707,317,322566.0671813707
394693,305,462883.1779957144,306,463008.1074894225,308,463008.1074894225,317,463008.1074894225
394695,305,183671.7259643594,306,178297.04450032284,308,178297.04450032284,317,178297.04450032284
394696,305,204071.0530857252,306,202198.83575243852,308,202198.83575243852,317,202198.83575243852
394697,305,155164.40615166287,306,157897.35261035245,308,157897.35261035245,317,157897.35261035245
394698,305,312815.24172523344,306,312911.7127783753,308,312911.7127783753,317,312911.7127783753
394699,305,272150.09831199184,306,273925.37255466904,308,273925.37255466904,317,273925.37255466904
394700,305,185942.44963990583,306,179693.9189482752,308,179693.9189482752,317,179693.9189482752
394701,305,149923.7294009989,306,163735.7277449025,308,163735.7277449025,317,163735.7277449025
394702,305,298280.9878585684,306,292004.6787526796,308,292004.6787526796,317,292004.6787526796
394703,305,409015.5466393552,306,405437.49516903306,308,405437.49516903306,317,405437.49516903306
394704,305,156357.97306176584,306,154310.44891626126,308,154310.44891626126,317,154310.44891626126
394705,305,291851.63980873645,306,294094.24677296245,308,294094.24677296245,317,294094.24677296245
394706,305,92089.5057506775,306,93521.53247613565,308,93521.53247613565,317,93521.53247613565
394707,305,297177.0471208162,306,299529.4766467475,308,299529.4766467475,317,299529.4766467475
394708,305,181127.6408462016,306,178627.87467983217,308,178627.87467983217,317,178627.87467983217
394709,305,352898.55813413183,306,360939.223865783,308,360939.223865783,317,360939.223865783
394710,305,221929.14282769823,306,222374.91150282373,308,222374.91150282373,317,222374.91150282373
394711,305,206071.8677763719,306,207739.09472053312,308,207739.09472053312,317,207739.09472053312
394712,305,204135.7927582411,306,207677.6302346639,308,207677.6302346639,317,207677.6302346639
394713,305,1363363.0239243724,306,1360233.4332605228,308,1360233.4332605228,317,1360233.4332605228
394714,305,356519.5660708433,306,361064.9404284083,308,361064.9404284083,317,361064.9404284083
394715,305,125143.6099748286,306,124966.31824013176,308,124966.31824013176,317,124966.31824013176
394716,305,283468.53150738537,306,287408.3759112767,308,287408.3759112767,317,287408.3759112767
394717,305,236880.0301325066,306,240992.23132512876,308,240992.23132512876,317,240992.23132512876
394718,305,228591.9623915317,306,235228.01149739482,308,235228.01149739482,317,235228.01149739482
394719,305,172228.51012864182,306,171590.1182993652,308,171590.1182993652,317,171590.1182993652
394720,305,287196.41117625515,306,287802.03072762786,308,287802.03072762786,317,287802.03072762786
394721,305,235120.2248973289,306,236058.75866469007,308,236058.75866469007,317,236058.75866469007
394723,305,262513.865948125,306,263945.99126648076,308,263945.99126648076,317,263945.99126648076
394725,305,203828.6033402182,306,203966.6468492075,308,203966.6468492075,317,203966.6468492075
394726,305,279137.317029133,306,286036.64216528146,308,286036.64216528146,317,286036.64216528146
394727,305,122703.30107571532,306,123205.06389519082,308,123205.06389519082,317,123205.06389519082
394728,305,199714.1264541104,306,200333.12667963599,308,200333.12667963599,317,200333.12667963599
394729,305,224039.5108673256,306,223228.97518087682,308,223228.97518087682,317,223228.97518087682
394730,305,478094.94530900987,306,465777.48298808286,308,465777.48298808286,317,465777.48298808286
394731,305,1039038.5363020216,306,1029838.1167403903,308,1029838.1167403903,317,1029838.1167403903
394732,305,274696.4887500044,306,275126.456442331,308,275126.456442331,317,275126.456442331
394733,305,643555.1759742216,306,640363.3854833854,308,640363.3854833854,317,640363.3854833854
394734,305,216987.38360246364,306,216852.50757237227,308,216852.50757237227,317,216852.50757237227
394735,305,321094.608340079,306,324110.9227898324,308,324110.9227898324,317,324110.9227898324
394736,305,1003440.6368269504,306,1015801.4648138371,308,1015801.4648138371,317,1015801.4648138371
394737,305,293425.2008706744,306,289518.499169554,308,289518.499169554,317,289518.499169554
394738,305,381742.4285937305,306,389038.8339708123,308,389038.8339708123,317,389038.8339708123
394739,305,242605.0216294617,306,239551.18659358137,308,239551.18659358137,317,239551.18659358137
394740,305,93119.4962698813,306,93991.92125817109,308,93991.92125817109,317,93991.92125817109
394741,305,442104.09874010045,306,439918.5732967543,308,439918.5732967543,317,439918.5732967543
394742,305,377077.66624028754,306,380020.61064589844,308,380020.61064589844,317,380020.61064589844
394743,305,399233.1121331106,306,405796.68210698885,308,405796.68210698885,317,405796.68210698885
394744,305,966881.7021959262,306,987014.4710078224,308,987014.4710078224,317,987014.4710078224
394745,305,607286.5891988933,306,620101.3282627696,308,620101.3282627696,317,620101.3282627696
394746,305,255005.19708168096,306,255156.52338792608,308,255156.52338792608,317,255156.52338792608
394747,305,239787.3865250086,306,240481.70433374256,308,240481.70433374256,317,240481.70433374256
394748,305,431914.9931743646,306,432432.30469404266,308,432432.30469404266,317,432432.30469404266
394749,305,148251.00325557587,306,151122.6022216141,308,151122.6022216141,317,151122.6022216141
394750,305,141874.57189241494,306,146233.61197610834,308,146233.61197610834,317,146233.61197610834
394751,305,182800.84019797764,306,181283.41984766215,308,181283.41984766215,317,181283.41984766215
394752,305,310572.8631192658,306,308596.63708053203,308,308596.63708053203,317,308596.63708053203
394753,305,358762.7259325385,306,366534.5519680404,308,366534.5519680404,317,366534.5519680404
394755,305,185790.5784953836,306,182289.76820556808,308,182289.76820556808,317,182289.76820556808
394756,305,323623.7992442548,306,323231.5516411121,308,323231.5516411121,317,323231.5516411121
394758,305,325110.9725480418,306,285761.17543298734,308,285761.17543298734,317,285761.17543298734
394759,305,492797.2126936358,306,471923.5618385609,308,471923.5618385609,317,471923.5618385609
394761,305,197543.24455837827,306,197474.78914157324,308,197474.78914157324,317,197474.78914157324
394762,305,196312.51203758537,306,197909.49534088976,308,197909.49534088976,317,197909.49534088976
394763,305,199974.43495264128,306,201155.16932807319,308,201155.16932807319,317,201155.16932807319
394764,305,269997.9678859838,306,268872.46464672266,308,268872.46464672266,317,268872.46464672266
394765,305,352091.8337229798,306,350568.8078824757,308,350568.8078824757,317,350568.8078824757
394766,305,304558.6869491044,306,304838.1399196082,308,304838.1399196082,317,304838.1399196082
394767,305,108656.73681222276,306,108356.38676137985,308,108356.38676137985,317,108356.38676137985
394768,305,375260.11021871446,306,376318.9923428726,308,376318.9923428726,317,376318.9923428726
394770,305,246320.07608221413,306,247344.7523928036,308,247344.7523928036,317,247344.7523928036
394771,305,382350.98892420257,306,376618.0526392034,308,376618.0526392034,317,376618.0526392034
394772,305,210423.28129657288,306,207283.22558118298,308,207283.22558118298,317,207283.22558118298
394773,305,290397.11614979425,306,289500.83692077233,308,289500.83692077233,317,289500.83692077233
394774,305,240353.61951053204,306,259095.2433880851,308,259095.2433880851,317,259095.2433880851
394775,305,440049.833094756,306,438933.96593187563,308,438933.96593187563,317,438933.96593187563
394776,305,144989.86340519946,306,145163.0219931294,308,145163.0219931294,317,145163.0219931294
394777,305,140519.23593199134,306,138021.56105035634,308,138021.56105035634,317,138021.56105035634
394778,305,334885.90767408843,306,346635.1390782174,308,346635.1390782174,317,346635.1390782174
394779,305,239954.02221512896,306,239521.04608219725,308,239521.04608219725,317,239521.04608219725
394780,305,145313.5308951789,306,146496.33160167123,308,146496.33160167123,317,146496.33160167123
394781,305,233263.55917047063,306,227956.77952590954,308,227956.77952590954,317,227956.77952590954
394783,305,307482.72227875266,306,304655.7316550649,308,304655.7316550649,317,304655.7316550649
394784,305,160570.3927482896,306,162410.8398609573,308,162410.8398609573,317,162410.8398609573
394785,305,280333.32325581653,306,279138.28345032415,308,279138.28345032415,317,279138.28345032415
394786,305,327078.63920579595,306,325311.0287050353,308,325311.0287050353,317,325311.0287050353
394787,305,369845.256612172,306,369645.99341406935,308,369645.99341406935,317,369645.99341406935
394788,305,333487.35772756924,306,328415.4963795477,308,328415.4963795477,317,328415.4963795477
394789,305,187436.5481576025,306,185136.28719150822,308,185136.28719150822,317,185136.28719150822
394791,305,214759.7218946877,306,213952.858375441,308,213952.858375441,317,213952.858375441
394792,305,316884.171216859,306,320346.5790223292,308,320346.5790223292,317,320346.5790223292
394793,305,146288.6004002779,306,149653.04737232358,308,149653.04737232358,317,149653.04737232358
394794,305,183731.58893259123,306,183379.08284028622,308,183379.08284028622,317,183379.08284028622
394795,305,135824.87455928783,306,136057.73987332775,308,136057.73987332775,317,136057.73987332775
394796,305,298435.23637151805,306,298944.5166299699,308,298944.5166299699,317,298944.5166299699
394798,305,226334.00553142387,306,225994.69416049417,308,225994.69416049417,317,225994.69416049417
394799,305,194612.69894971373,306,195224.08050886466,308,195224.08050886466,317,195224.08050886466
394800,305,462609.8274454664,306,456870.3549874308,308,456870.3549874308,317,456870.3549874308
394801,305,168299.7444824101,306,157675.67226747237,308,157675.67226747237,317,157675.67226747237
394802,305,154780.47736673252,306,158018.39155905144,308,158018.39155905144,317,158018.39155905144
394803,305,220281.3132922241,306,234751.81984222832,308,234751.81984222832,317,234751.81984222832
394804,305,424580.0059540668,306,422948.38064451894,308,422948.38064451894,317,422948.38064451894
394805,305,598234.4096366431,306,571597.4617935023,308,571597.4617935023,317,571597.4617935023
394807,305,272138.2192247117,306,275228.4595851253,308,275228.4595851253,317,275228.4595851253
394808,305,209813.2451846877,306,210717.97383996827,308,210717.97383996827,317,210717.97383996827
394809,305,201038.28035330985,306,201658.34169719834,308,201658.34169719834,317,201658.34169719834
394810,305,130415.66194713036,306,136168.74367526302,308,136168.74367526302,317,136168.74367526302
394811,305,281210.5049430422,306,283979.91618167167,308,283979.91618167167,317,283979.91618167167
394812,305,98106.33210225338,306,99216.75941624872,308,99216.75941624872,317,99216.75941624872
394813,305,193094.3675414346,306,192773.81394107855,308,192773.81394107855,317,192773.81394107855
394814,305,425227.4631929449,306,425266.79077140155,308,425266.79077140155,317,425266.79077140155
394815,305,232542.644860718,306,231974.1796217087,308,231974.1796217087,317,231974.1796217087
394816,305,444162.1984396362,306,444253.95435536356,308,444253.95435536356,317,444253.95435536356
394817,305,147224.24692933165,306,148565.85193834468,308,148565.85193834468,317,148565.85193834468
394818,305,133939.38955665036,306,141701.7411255386,308,141701.7411255386,317,141701.7411255386
394819,305,165450.98139423606,306,167965.91709647625,308,167965.91709647625,317,167965.91709647625
394820,305,519635.8900260154,306,533310.4963650607,308,533310.4963650607,317,533310.4963650607
394821,305,260675.50400338863,306,252173.95722549822,308,252173.95722549822,317,252173.95722549822
394822,305,255045.18987553573,306,252506.51391023022,308,252506.51391023022,317,252506.51391023022
394823,305,308765.80482524046,306,307940.0159034361,308,307940.0159034361,317,307940.0159034361
394824,305,188418.1192706125,306,186135.35759202554,308,186135.35759202554,317,186135.35759202554
394825,305,202513.7257830985,306,202446.90731346657,308,202446.90731346657,317,202446.90731346657
394826,305,149346.6031583978,306,147912.04842001424,308,147912.04842001424,317,147912.04842001424
394827,305,176389.63556584073,306,175617.93933416382,308,175617.93933416382,317,175617.93933416382
394829,305,247640.7355285816,306,255363.72153374518,308,255363.72153374518,317,255363.72153374518
394830,305,222890.490846967,306,221416.81773512627,308,221416.81773512627,317,221416.81773512627
394831,305,177906.91108568464,306,177542.49568640676,308,177542.49568640676,317,177542.49568640676
394833,305,188397.74318916048,306,180282.0088341066,308,180282.0088341066,317,180282.0088341066
394835,305,181904.21201607268,306,185694.8165982594,308,185694.8165982594,317,185694.8165982594
394836,305,135497.5391194452,306,137807.92195197052,308,137807.92195197052,317,137807.92195197052
394837,305,226229.941007277,306,204061.70179641555,308,204061.70179641555,317,204061.70179641555
394838,305,197463.02335660343,306,199286.32133917283,308,199286.32133917283,317,199286.32133917283
394840,305,158862.70544238726,306,157476.55823543484,308,157476.55823543484,317,157476.55823543484
394841,305,168796.70079499503,306,161491.5203022077,308,161491.5203022077,317,161491.5203022077
394842,305,145826.70438665972,306,146516.30876170433,308,146516.30876170433,317,146516.30876170433
394843,305,192757.61238722235,306,193361.56873961867,308,193361.56873961867,317,193361.56873961867
394844,305,95795.88127077196,306,101118.02518884634,308,101118.02518884634,317,101118.02518884634
394845,305,248067.30218265005,306,246621.12736100834,308,246621.12736100834,317,246621.12736100834
394846,305,220837.8385363705,306,219530.65423524397,308,219530.65423524397,317,219530.65423524397
394847,305,165496.82265776023,306,164071.008591131,308,164071.008591131,317,164071.008591131
394848,305,436816.1106406853,306,446904.538231153,308,446904.538231153,317,446904.538231153
394849,305,245630.45470140883,306,246567.30518968578,308,246567.30518968578,317,246567.30518968578
394850,305,313479.009409375,306,278574.9729344071,308,278574.9729344071,317,278574.9729344071
394851,305,419680.00099478,306,421804.66882722767,308,421804.66882722767,317,421804.66882722767
394852,305,118070.51677412789,306,120107.45542551929,308,120107.45542551929,317,120107.45542551929
394854,305,174172.56901025062,306,173165.33462987642,308,173165.33462987642,317,173165.33462987642
394855,305,125250.64438182068,306,127265.23231119811,308,127265.23231119811,317,127265.23231119811
394856,305,480873.8168296982,306,481558.7527555582,308,481558.7527555582,317,481558.7527555582
394857,305,252212.60340381844,306,251737.91215116388,308,251737.91215116388,317,251737.91215116388
394858,305,95542.3703291426,306,129443.07574079937,308,129443.07574079937,317,129443.07574079937
394859,305,247908.3023566193,306,251276.8256409026,308,251276.8256409026,317,251276.8256409026
394860,305,325930.83737583464,306,343624.09911861597,308,343624.09911861597,317,343624.09911861597
394861,305,225438.56457824667,306,239701.66903153982,308,239701.66903153982,317,239701.66903153982
394862,305,376391.7838209148,306,374629.97717123566,308,374629.97717123566,317,374629.97717123566
394864,305,279939.5466815772,306,307597.6942299118,308,307597.6942299118,317,307597.6942299118
394865,305,390841.1147648037,306,403960.9735157153,308,403960.9735157153,317,403960.9735157153
394866,305,261290.62900039044,306,257775.9410774297,308,257775.9410774297,317,257775.9410774297
394867,305,575783.3743935031,306,575000.6924350333,308,575000.6924350333,317,575000.6924350333
394868,305,261853.691378045,306,262933.464702731,308,262933.464702731,317,262933.464702731
394869,305,173586.5467679942,306,175401.6519230052,308,175401.6519230052,317,175401.6519230052
394870,305,194929.72390190745,306,200550.17919385902,308,200550.17919385902,317,200550.17919385902
394871,305,469176.4828048332,306,469855.196055698,308,469855.196055698,317,469855.196055698
394872,305,159950.95661609244,306,169056.7454921388,308,169056.7454921388,317,169056.7454921388
394873,305,262463.96091813844,306,262655.2431893241,308,262655.2431893241,317,262655.2431893241
394875,305,204409.32176183668,306,204813.1995660711,308,204813.1995660711,317,204813.1995660711
394876,305,486351.49290021695,306,483028.296262588,308,483028.296262588,317,483028.296262588
394877,305,467021.9988447186,306,463432.1021082638,308,463432.1021082638,317,463432.1021082638
394878,305,119641.86791375962,306,124276.26390028346,308,124276.26390028346,317,124276.26390028346
394879,305,217934.31502839577,306,223428.80431325256,308,223428.80431325256,317,223428.80431325256
394880,305,290175.44504223624,306,292770.05889137345,308,292770.05889137345,317,292770.05889137345
394881,305,468735.7550988235,306,458907.2676352025,308,458907.2676352025,317,458907.2676352025
394882,305,364054.6058995707,306,365642.57460268796,308,365642.57460268796,317,365642.57460268796
394883,305,166093.53266708556,306,166482.35572609628,308,166482.35572609628,317,166482.35572609628
394884,305,222295.6818710823,306,221521.80118512415,308,221521.80118512415,317,221521.80118512415
394885,305,228039.67091443468,306,220148.90779552143,308,220148.90779552143,317,220148.90779552143
394886,305,226419.0625830243,306,237337.92067783503,308,237337.92067783503,317,237337.92067783503
394887,305,182985.351993762,306,184109.60949167938,308,184109.60949167938,317,184109.60949167938
394888,305,133414.12448270293,306,134577.43388475885,308,134577.43388475885,317,134577.43388475885
394889,305,278825.68142294727,306,277991.7749536683,308,277991.7749536683,317,277991.7749536683
394890,305,584929.8600984341,306,592538.6798948903,308,592538.6798948903,317,592538.6798948903
394891,305,234456.88697555385,306,231556.14214413762,308,231556.14214413762,317,231556.14214413762
394892,305,356444.3660756533,306,330352.8399720149,308,330352.8399720149,317,330352.8399720149
394893,305,164819.93184423094,306,164403.38454367957,308,164403.38454367957,317,164403.38454367957
394894,305,135758.16801253325,306,137888.72025476687,308,137888.72025476687,317,137888.72025476687
394895,305,194363.6461698709,306,194661.02668017696,308,194661.02668017696,317,194661.02668017696
394896,305,243963.8061794357,306,242629.97244506,308,242629.97244506,317,242629.97244506
394897,305,155435.8218161558,306,151565.47880371672,308,151565.47880371672,317,151565.47880371672
394898,305,341222.0621573388,306,341927.18168286746,308,341927.18168286746,317,341927.18168286746
394899,305,229321.19108692635,306,226076.18935728926,308,226076.18935728926,317,226076.18935728926
394900,305,902761.4992444612,306,944976.7783403791,308,944976.7783403791,317,944976.7783403791
394901,305,572308.65082822,306,578378.9602942257,308,578378.9602942257,317,578378.9602942257
394902,305,460092.66370795824,306,462776.1775421418,308,462776.1775421418,317,462776.1775421418
394903,305,111742.84782301182,306,124376.0359144228,308,124376.0359144228,317,124376.0359144228
394904,305,174090.21517330196,306,174765.5062648199,308,174765.5062648199,317,174765.5062648199
394905,305,256680.12478246103,306,257531.5035304044,308,257531.5035304044,317,257531.5035304044
394906,305,186108.8393799569,306,174504.23901149296,308,174504.23901149296,317,174504.23901149296
394907,305,154396.30565311236,306,148188.59178739984,308,148188.59178739984,317,148188.59178739984
394908,305,395478.929360429,306,406586.27944653877,308,406586.27944653877,317,406586.27944653877
394910,305,259631.29384203727,306,265641.54177509405,308,265641.54177509405,317,265641.54177509405
394911,305,206602.35322380703,306,201634.32181192224,308,201634.32181192224,317,201634.32181192224
394912,305,238736.6951197868,306,232183.5462596486,308,232183.5462596486,317,232183.5462596486
394913,305,712842.4757727523,306,723179.5551621559,308,723179.5551621559,317,723179.5551621559
394914,305,210047.2993724088,306,263164.13255332207,308,263164.13255332207,317,263164.13255332207
394915,305,234453.5981290216,306,256031.01692239917,308,256031.01692239917,317,256031.01692239917
394917,305,268850.8010645062,306,273767.20550813165,308,273767.20550813165,317,273767.20550813165
394918,305,281578.3309089064,306,282335.3760816075,308,282335.3760816075,317,282335.3760816075
394919,305,252417.90865598645,306,248551.431708379,308,248551.431708379,317,248551.431708379
394920,305,215733.13184870823,306,211460.51759017562,308,211460.51759017562,317,211460.51759017562
394921,305,219852.1858770888,306,217933.19645733095,308,217933.19645733095,317,217933.19645733095
394922,305,209617.354826804,306,237426.80372367427,308,237426.80372367427,317,237426.80372367427
394923,305,187459.28675943348,306,186261.0034622996,308,186261.0034622996,317,186261.0034622996
394924,305,410967.3578832974,306,425986.41987059877,308,425986.41987059877,317,425986.41987059877
394925,305,649908.3406061988,306,643085.6472492118,308,643085.6472492118,317,643085.6472492118
394927,305,277719.43904400506,306,279526.67372064927,308,279526.67372064927,317,279526.67372064927
394928,305,759243.8353399917,306,736472.8494656639,308,736472.8494656639,317,736472.8494656639
394930,305,248203.5374446737,306,248142.58904760832,308,248142.58904760832,317,248142.58904760832
394931,305,514479.6174186186,306,503657.35510954855,308,503657.35510954855,317,503657.35510954855
394932,305,137712.93355019702,306,140764.20780132987,308,140764.20780132987,317,140764.20780132987
394933,305,132448.0302964144,306,133507.81021538033,308,133507.81021538033,317,133507.81021538033
394934,305,287435.76235686126,306,285477.8404811198,308,285477.8404811198,317,285477.8404811198
394935,305,242339.5870704957,306,242021.26253537237,308,242021.26253537237,317,242021.26253537237
394936,305,156071.93239426633,306,178299.35544667538,308,178299.35544667538,317,178299.35544667538
394937,305,534957.5613982939,306,538403.9165220951,308,538403.9165220951,317,538403.9165220951
394938,305,304161.27814138687,306,306131.0229431651,308,306131.0229431651,317,306131.0229431651
394939,305,207283.74829183696,306,219453.631330217,308,219453.631330217,317,219453.631330217
394940,305,379374.904415288,306,378478.61969239183,308,378478.61969239183,317,378478.61969239183
394941,305,128903.665525816,306,132745.99263930783,308,132745.99263930783,317,132745.99263930783
394942,305,151902.5542456455,306,187222.33753054592,308,187222.33753054592,317,187222.33753054592
394943,305,392916.3822343357,306,393980.2324785814,308,393980.2324785814,317,393980.2324785814
394944,305,296474.3544732463,306,298243.81741861027,308,298243.81741861027,317,298243.81741861027
394945,305,189850.7500264581,306,189233.78426160512,308,189233.78426160512,317,189233.78426160512
394947,305,126412.40408317004,306,127824.20308725232,308,127824.20308725232,317,127824.20308725232
394948,305,299695.5886107297,306,285016.8281993909,308,285016.8281993909,317,285016.8281993909
394949,305,200054.43046318355,306,198359.1046471399,308,198359.1046471399,317,198359.1046471399
394951,305,390317.3976510218,306,390602.417030908,308,390602.417030908,317,390602.417030908
394952,305,890844.0198739053,306,903135.4070261293,308,903135.4070261293,317,903135.4070261293
394953,305,162610.06411255957,306,161526.04826449824,308,161526.04826449824,317,161526.04826449824
394954,305,362622.898608112,306,358597.2126786018,308,358597.2126786018,317,358597.2126786018
394955,305,217600.0867891537,306,217853.43864710067,308,217853.43864710067,317,217853.43864710067
394956,305,207010.7673989261,306,209667.52261989244,308,209667.52261989244,317,209667.52261989244
394957,305,348479.73876759264,306,345953.85515382467,308,345953.85515382467,317,345953.85515382467
